NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,CAPACIDAD_TC_NUM,CAPACIDAD_PAGO_TOTAL_NUM,SALDO_CUENTA,CAPACIDAD_TC,CAPACIDAD_PAGO_TOTAL
2.01e+16,966.0,Rechazada,PS1,Rechazado,MALO,0.0,,,54968.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,178.0,Rechazada,PS1,Rechazado,MALO,0.0,,,43973.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,4454.0,Rechazada,PS1,Rechazado,MALO,0.0,,,60388.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,4496.0,Rechazada,PS1,Rechazado,MALO,0.0,,,53607.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,40104.0,Alto,2.0,98.0,0.0,1.0,38210.0,341.0,0,26825.0,0.0,50.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,17035.0,Rechazada,PS1,Rechazado,MALO,0.0,,,47551.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,99.0,0.0,1.0,1176.0,440.0,0,0.0,0.0,50.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,24035.0,Rechazada,PS1,Rechazado,MALO,0.0,,,63302.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,99.0,0.0,1.0,32185.0,1900.0,0,60244.0,0.0,50.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,4437.0,Rechazada,PS1,Rechazado,MALO,0.0,,,59695.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,4496.0,Rechazada,PS1,Rechazado,MALO,0.0,,,55659.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,8214.0,Rechazada,PS1,Rechazado,MALO,0.0,,,43191.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,2.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,8121.0,Rechazada,PS1,Rechazado,MALO,0.0,,,61083.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,4650.0,Rechazada,PS1,Rechazado,MALO,0.0,,,54281.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,100.0,0.0,0.0,0.0,0.0,0,6259.0,0.0,50.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,269.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46705.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,951.0,Rechazada,PS1,Rechazado,MALO,0.0,,,64032.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,100.0,0.0,0.0,44884.0,0.0,0,0.0,0.0,50.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,7716.0,Rechazada,PS1,Rechazado,MALO,0.0,,,63437.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,7524.0,Rechazada,PS1,Rechazado,MALO,0.0,,,54532.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,198.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48045.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,9037.0,Rechazada,PS1,Rechazado,MALO,0.0,,,66499.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,777.0,Rechazada,PS1,Rechazado,MALO,0.0,,,60153.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,7791.0,Rechazada,PS1,Rechazado,MALO,0.0,,,56503.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,4552.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45588.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,131.0,Rechazada,PS1,Rechazado,MALO,0.0,,,62138.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,4088.0,Rechazada,PS1,Rechazado,MALO,0.0,,,54844.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,101.0,0.0,8.0,13760.0,13760.0,0,0.0,0.0,50.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,205.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49063.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,2.0,101.0,0.0,0.0,0.0,0.0,0,36856.0,0.0,50.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,404.0,Rechazada,PS1,Rechazado,MALO,0.0,,,65137.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,101.0,0.0,8.0,63186.0,63186.0,0,0.0,0.0,50.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,7718.0,En_proceso,CN0,Rechazado,MALO,0.0,,,60497.0,INVERSIONES,Alto B,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,7660.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,57701.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,120.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,8117.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,45248.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,120.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,7795.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,62199.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,124.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,7770.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,56272.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,134.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,7588.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,48287.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,0.0,135.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,9243.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,64892.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,136.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,9243.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,62072.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,142.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,4364.0,Aprobada,CN0,Aprobado,REGULAR,26999.0,998000000000000.0,0.0,56788.0,PROPIEDAD ACTIVO FIJO,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,186.0,772.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,62.0,38.0,,62%,38%
2.01e+16,9135.0,Aprobada,CN0,Aprobado,BUENO,7000.0,998000000000000.0,1.0,44486.0,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,193.0,774.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Posgrado,54.0,46.0,,54%,46%
2.01e+16,4137.0,Aprobada,CN0,Aprobado,REGULAR,9899.0,998000000000000.0,2.0,63516.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,85500.0,Medio ,0.0,198.0,689.0,0.0,85440.0,0.0,0,0.0,0.0,50.0,Propia,Licenciatura,-18.0,118.0,,-18%,118%
2.01e+16,341.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,2.0,55910.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,50000.0,Bajo,0.0,206.0,740.0,1.0,1743.0,630.0,0,248584.0,0.0,50.0,Propia,Posgrado,27.0,73.0,,27%,73%
2.01e+16,7504.0,Aprobada,CN0,Aprobado,REGULAR,29000.0,998000000000000.0,0.0,47879.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,12400.0,Bajo,0.0,207.0,706.0,0.0,5618.0,0.0,0,0.0,0.0,50.0,Familiares,Licenciatura,64.0,36.0,,64%,36%
2.01e+16,11703.0,Aprobada,CN0,Aprobado,BUENO,16200.0,998000000000000.0,2.0,66266.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,324000.0,Bajo,0.0,207.0,740.0,1.0,71956.0,4050.0,0,0.0,0.0,50.0,Hipoteca,Preparatoria,-16.0,116.0,,-16%,116%
2.01e+16,8199.0,Aprobada,CN0,Aprobado,REGULAR,9899.0,998000000000000.0,0.0,61673.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,25000.0,Bajo,0.0,208.0,744.0,0.0,0.0,0.0,0,250000.0,0.0,50.0,Propia,Posgrado,65.0,35.0,,65%,35%
2.01e+16,4053.0,Aprobada,CN0,Aprobado,BUENO,15800.0,998000000000000.0,0.0,56308.0,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,1.0,Bajo,0.0,212.0,726.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,16.0,84.0,,16%,84%
2.01e+16,447.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,1.0,45428.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0.0,Mínimo,0.0,215.0,765.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,45.0,55.0,,45%,55%
2.01e+16,198.0,Aprobada,CN0,Aprobado,BUENO,5300.0,998000000000000.0,1.0,63708.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Mínimo,0.0,215.0,768.0,0.0,0.0,0.0,0,1681.0,0.0,50.0,Propia,Posgrado,48.0,52.0,,48%,52%
2.01e+16,3.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,2.0,55175.0,DECLARACION ANUAL PFAE,Alto B,CLIENTE_BANCO,0.0,Bajo,0.0,216.0,709.0,0.0,0.0,0.0,0,40150.0,0.0,50.0,Renta,Posgrado,9.0,91.0,,9%,91%
2.01e+16,4482.0,Aprobada,CN0,Aprobado,REGULAR,6200.0,998000000000000.0,0.0,48891.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,8700.0,Medio ,0.0,217.0,694.0,1.0,6702.0,370.0,0,177809.0,0.0,50.0,Renta,Licenciatura,67.0,33.0,,67%,33%
2.01e+16,506.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,2.0,66782.0,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,0.0,Bajo,0.0,219.0,749.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Posgrado,49.0,51.0,,49%,51%
2.01e+16,8113.0,Aprobada,CN0,Aprobado,BUENO,7000.0,998000000000000.0,0.0,60288.0,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,219.0,766.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Renta,Preparatoria,56.0,44.0,,56%,44%
2.01e+16,14065.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,1.0,57499.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,137000.0,Bajo,0.0,221.0,739.0,0.0,0.0,0.0,0,231220.0,0.0,50.0,Familiares,Licenciatura,19.0,81.0,,19%,81%
2.01e+16,26004.0,Aprobada,CN0,Aprobado,REGULAR,40000.0,998000000000000.0,2.0,45782.0,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0.0,Medio ,0.0,223.0,681.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Posgrado,-19.0,119.0,,-19%,119%
2.01e+16,7720.0,Aprobada,CN0,Aprobado,REGULAR,10000.0,998000000000000.0,0.0,61690.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Mínimo,0.0,225.0,774.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Renta,Licenciatura,64.0,36.0,,64%,36%
2.01e+16,701.0,Aprobada,CN0,Aprobado,REGULAR,142000.0,998000000000000.0,0.0,56075.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,181000.0,Bajo,0.0,226.0,727.0,1.0,32125.0,1210.0,0,2.0,0.0,50.0,Renta,Secundaria,67.0,33.0,,67%,33%
2.01e+16,392.0,Aprobada,CN0,Aprobado,BUENO,54000.0,998000000000000.0,1.0,49507.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Bajo,0.0,226.0,742.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Renta,Licenciatura,22.0,78.0,,22%,78%
2.01e+16,7115.0,Aprobada,CN0,Aprobado,REGULAR,9899.0,998000000000000.0,0.0,64667.0,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0.0,Mínimo,0.0,228.0,790.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,80.0,20.0,,80%,20%
2.01e+16,118.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,0.0,61855.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Bajo,0.0,229.0,746.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Preparatoria,36.0,64.0,,36%,64%
2.01e+16,4198.0,Aprobada,CN0,Aprobado,BUENO,32000.0,998000000000000.0,0.0,58223.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Bajo,0.0,230.0,720.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,10.0,90.0,,10%,90%
2.01e+16,274.0,Aprobada,CN0,Aprobado,BUENO,2999.0,998000000000000.0,1.0,44332.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,6000.0,Bajo,0.0,233.0,744.0,1.0,2763.0,250.0,0,0.0,0.0,50.0,Familiares,Licenciatura,-6.0,106.0,,-6%,106%
2.01e+16,41.0,Aprobada,CN0,Aprobado,REGULAR,134000.0,998000000000000.0,0.0,63293.0,PROPIEDAD ACTIVO FIJO,Alto C,CLIENTE_BANCO,0.0,Medio ,0.0,237.0,667.0,2.0,74343.0,6880.0,0,175054.0,0.0,50.0,Familiares,Preparatoria,79.0,21.0,,79%,21%
2.01e+16,4180.0,Aprobada,CN0,Aprobado,REGULAR,9899.0,998000000000000.0,1.0,56782.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,53800.0,Medio ,0.0,238.0,687.0,0.0,49321.0,0.0,0,0.0,0.0,50.0,Renta,Posgrado,-1.0,101.0,,-1%,101%
2.01e+16,994.0,Aprobada,CN0,Aprobado,BUENO,30000.0,998000000000000.0,2.0,48396.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Bajo,0.0,239.0,716.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,16.0,84.0,,16%,84%
2.01e+16,14009.0,Aprobada,CN0,Aprobado,BUENO,5500.0,998000000000000.0,1.0,66035.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Mínimo,0.0,241.0,777.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Hipoteca,Preparatoria,57.0,43.0,,57%,43%
2.01e+16,199.0,Aprobada,CN0,Aprobado,BUENO,2999.0,998000000000000.0,1.0,62337.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,11000.0,Bajo,0.0,244.0,740.0,0.0,2519.0,0.0,0,0.0,0.0,50.0,Propia,Preparatoria,41.0,59.0,,41%,59%
2.01e+16,4861.0,Aprobada,CN0,Aprobado,BUENO,266000.0,998000000000000.0,2.0,56916.0,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,75000.0,Bajo,0.0,245.0,740.0,0.0,36338.0,0.0,0,0.0,0.0,50.0,Hipoteca,Licenciatura,-12.0,112.0,,-12%,112%
2.01e+16,11703.0,Aprobada,CN0,Aprobado,REGULAR,30000.0,998000000000000.0,3.0,45270.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,18900.0,Alto,0.0,248.0,578.0,3.0,0.0,0.0,0,0.0,0.0,50.0,Familiares,Posgrado,37.0,63.0,,37%,63%
2.01e+16,4977.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,1.0,63787.0,INVERSIONES,Medio A,CLIENTE_BANCO,14300.0,Bajo,0.0,256.0,723.0,1.0,9194.0,550.0,0,6119.0,0.0,50.0,Hipoteca,Posgrado,-7.0,107.0,,-7%,107%
2.01e+16,290.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,0.0,55507.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,54000.0,Bajo,0.0,258.0,737.0,1.0,2858.0,680.0,0,0.0,0.0,50.0,Propia,Preparatoria,20.0,80.0,,20%,80%
2.01e+16,6458.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,1.0,48953.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,38000.0,Bajo,0.0,262.0,750.0,0.0,26250.0,0.0,0,0.0,0.0,50.0,Familiares,Preparatoria,53.0,47.0,,53%,47%
2.01e+16,153.0,Aprobada,CN0,Aprobado,BUENO,1999.0,998000000000000.0,2.0,66866.0,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0.0,Bajo,0.0,276.0,705.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Propia,Posgrado,5.0,95.0,,5%,95%
2.01e+16,7448.0,Rechazada,PS1,Rechazado,MALO,0.0,,,61518.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,15256.0,0.0,0,0.0,0.0,51.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,8217.0,Rechazada,PS1,Rechazado,MALO,0.0,,,57846.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,4080.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45407.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,486.0,Rechazada,PS1,Rechazado,MALO,0.0,,,62949.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,107.0,Rechazada,PS1,Rechazado,MALO,0.0,,,56413.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,7720.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49101.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,90.0,0.0,0.0,0.0,0.0,0,22188.0,0.0,51.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,497.0,Rechazada,PS1,Rechazado,MALO,0.0,,,65987.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000.0,Alto,3.0,90.0,0.0,1.0,3537.0,100.0,0,0.0,0.0,51.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,40.0,Rechazada,PS1,Rechazado,MALO,0.0,,,62228.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,4896.0,Rechazada,PS1,Rechazado,MALO,0.0,,,57745.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,91.0,0.0,0.0,0.0,0.0,0,12723.0,0.0,51.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,7637.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45237.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,7769.0,Rechazada,PS1,Rechazado,MALO,0.0,,,63675.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,4120.0,Rechazada,PS1,Rechazado,MALO,0.0,,,56316.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,604.0,Rechazada,PS1,Rechazado,MALO,0.0,,,48917.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,4667.0,Rechazada,PS1,Rechazado,MALO,0.0,,,66748.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,885.0,Rechazada,PS1,Rechazado,MALO,0.0,,,62120.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,4181.0,Rechazada,PS1,Rechazado,MALO,0.0,,,57529.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,4250.0,Rechazada,PS1,Rechazado,MALO,0.0,,,46195.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,4436.0,Rechazada,PS1,Rechazado,MALO,0.0,,,63265.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,8.0,50378.0,50378.0,0,45448.0,0.0,51.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,246.0,Rechazada,PS1,Rechazado,MALO,0.0,,,55839.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,7549.0,Rechazada,PS1,Rechazado,MALO,0.0,,,49953.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,11757.0,Rechazada,PS1,Rechazado,MALO,0.0,,,66319.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,142500.0,Alto,3.0,93.0,0.0,1.0,17451.0,1790.0,0,0.0,0.0,51.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,4465.0,Rechazada,PS1,Rechazado,MALO,0.0,,,61886.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,4874.0,Rechazada,PS1,Rechazado,MALO,0.0,,,59027.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,506.0,Rechazada,PS1,Rechazado,MALO,0.0,,,45464.0,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0.0,Alto,5.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Renta,Posgrado,,0.0,,,0%
